movieId,year,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
96950,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96952,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96954,1930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96960,1954,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96962,1925,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96964,2012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
96966,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
96969,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96971,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96973,1934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
96975,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
96983,1941,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
96985,1966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96991,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
96993,1972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97002,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
97005,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
97008,1967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97024,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
97026,1927,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97029,1968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
97031,1968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
97035,1968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97037,1945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
97039,1943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
97042,2012,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
97046,2006,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97051,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
97057,2012,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
97059,2012,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
97061,1929,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
97065,1967,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
97068,1934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97070,1977,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
97073,1958,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97092,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97096,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97115,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97117,1933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97119,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97124,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97128,1971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97132,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97134,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97137,1967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97139,1957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
97146,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97148,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97151,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97153,2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
97161,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97163,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97165,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
97168,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97172,2012,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
97175,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
97177,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97184,1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97186,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97188,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
97194,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97196,2002,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
97200,1959,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
97220,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97225,2012,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97227,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97232,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97234,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97236,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97238,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97240,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97242,1966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97244,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97246,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97250,1934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
97252,1990,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97254,1965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97256,1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
97280,2008,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
97283,1961,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97285,1960,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
97296,1958,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
97302,2007,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
97304,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
97306,2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97308,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97311,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97319,1924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
97324,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
97326,2012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
97328,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97330,1982,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
97332,1998,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
97334,1960,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
97382,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97384,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
97386,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97388,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
97390,2011,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97393,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97395,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97397,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97401,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97423,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
97455,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97457,1962,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97460,1939,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97462,2011,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97464,1966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97466,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97468,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97470,2011,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
97494,1980,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
97526,1950,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
97533,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97536,1968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97538,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97540,1942,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
97544,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97548,1975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97550,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97593,2009,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
97595,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97597,2010,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97600,1960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97615,2009,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97639,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97643,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
97646,1940,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
97660,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97662,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97665,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97667,1951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
97670,1951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97673,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97680,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97685,1943,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97688,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97690,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
97692,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97694,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97697,2012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
97699,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
97701,2012,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
97703,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97705,1984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97707,2011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97709,2012,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
97711,1955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97713,1967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
97715,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97722,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
97724,2003,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
97726,1977,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
97730,1994,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97732,2002,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97740,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97742,2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
97744,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97752,2012,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
97755,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97757,2004,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
97759,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97765,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97768,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
97775,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97779,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97785,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
97792,1981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97797,1949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
97799,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97801,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97806,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97808,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97815,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97817,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97819,1954,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
97821,1919,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97823,2010,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
97826,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
97828,1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97832,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97834,2012,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97836,2012,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97845,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97853,1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
97855,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97858,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97860,2012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
97866,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97868,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97870,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97872,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97878,1941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
97880,1963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97882,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97884,1969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
97886,2011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
97895,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97904,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97906,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97908,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97910,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97913,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97915,1982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97917,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97919,1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
97921,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97923,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97933,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97936,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97938,2012,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
97940,1939,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
97946,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
97950,2012,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97955,1975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97957,2012,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
97959,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97966,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
97968,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
97971,2009,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97984,1971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
97986,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97988,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
97994,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97998,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98000,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98002,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98004,2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
98007,1940,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98013,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98015,2012,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
98017,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98019,2007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98022,2011,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
98027,1934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
98030,2002,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
98032,2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98036,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98045,2009,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98052,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
98054,2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
98056,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
98059,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98061,2011,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
98063,1983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98065,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98067,2011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
98069,1970,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98072,2004,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
98078,1976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
98087,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98107,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98109,2012,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
98111,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
98114,1982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98116,2012,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98122,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98126,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98131,2009,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
98140,2010,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
98142,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98144,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
98151,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98154,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
98160,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98162,1934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98167,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
98169,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98171,1926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
98173,1988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
98175,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
98183,1962,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
98189,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98191,2011,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
98193,2012,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
98198,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98200,1970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
98203,2012,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
98211,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98213,1925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98217,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98219,2006,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98221,1973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98224,1983,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98228,1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98230,2011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
98237,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98239,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98241,2011,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
98243,2012,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
98246,1953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98248,1961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98251,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98253,1969,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
98261,1975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
98271,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98273,2004,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98275,1998,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
98277,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98279,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98284,1937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
